,0
ASNS,0
TAS2R5,0
PEMT,0
CD9,0
LIMCH1,1
TTC6,0
PCDHB17,0
ZNF439,1
CHN1,0
SLITRK4,0
SALL1,0
GK5,0
LOC375010,0
PCSK5,1
DNALI1,1
NIN,1
COL5A2,0
POLR3D,1
PAM,0
PCDHB9,1
JPH1,0
PANX1,0
C1orf54,0
ST3GAL4,0
N4BP2L1,0
CALU,0
CA11,0
ENPP2,0
LRRC53,1
CTH,0
SCG3,0
NRP2,0
CLGN,0
ANXA11,0
DPYD,1
NRG3,0
GPC6,0
AFF2,0
NXPH1,0
CD68,0
SPOCK3,0
PATE2,0
ASMTL,0
NDUFA5,0
PIK3IP1,0
TMEM229A,2
CXorf22,1
CTNNA1,0
ARMC4,0
MMD2,0
CDH15,0
APBA1,0
TRIB1,1
FAM149A,1
SNORD43,0
TCEA2,1
FLNC,0
C1orf183,0
SLC24A6,0
GADD45B,0
MOP-1,0
C3orf58,1
PFKFB2,0
SLIT2,1
TRIM38,0
SYNPR,0
TTC9,0
PLCE1,0
SLC2A3,0
TSPO,0
EFHD1,0
SCRG1,0
MFGE8,0
SNORA52,1
C20orf112,1
LOC400464,0
C9orf95,0
PNLDC1,1
SYTL4,0
CCNA1,1
CLIC6,0
SNORD115-40,0
ATXN7L1,0
KIAA0195,0
NLGN4X,0
PSMG1,0
MYLIP,0
CLSPN,0
PLIN2,0
SSH2,0
KLHDC8B,0
ZNF876P,1
SHC2,0
ESCO2,0
MGC16703,0
XKR9,0
E2F8,1
FLJ41649,0
GSTP1,1
ELFN1,0
TTTY10,1
WBP2,0
CA13,0
EFNB2,0
NFIX,0
SULT1A1,0
CNN2,1
FCGR3A,1
RNF150,0
ADM,1
CNTN3,0
OR2L2,1
HIST1H4I,0
C21orf15,2
MYBL1,1
TXN,0
SFMBT2,0
WWTR1,0
HLA-DRB3,0
BRCA1,0
GNG5,0
SOX11,0
CNGA3,0
PARP8,1
TYRP1,0
POU3F2,0
SLC25A21,0
FCER1G,0
C20orf108,0
JAG1,0
DEPDC1B,0
DPP4,0
LMO7,0
XYLT1,1
BZW2,1
PCNXL2,0
FAM40B,1
CA14,0
PLEKHA2,0
NUP93,0
P2RY2,0
HS6ST1,0
RBP1,1
JMY,0
WDR72,0
SLITRK5,0
CRISPLD2,0
DERA,0
CASP4,0
CABLES1,0
EMX1,0
STAP2,0
ZNF597,1
NIPAL3,0
PQLC3,1
RAB3IP,1
F10,0
COL25A1,0
ALS2CR12,0
PAPOLB,0
TMEM132C,0
SLC2A10,0
OR6A2,0
UBXN10,0
P4HA2,0
CCNE2,0
ANKRD18B,0
C7orf64,0
FAM189A2,0
KCNQ5,1
CCL18,1
LINGO2,1
FMN2,0
APLN,1
C14orf132,1
OR1F2P,1
TMEM45A,0
CELF3,0
CTNNA2,0
PARVB,0
KCNT2,0
LIMA1,0
HEY2,0
IGFBP3,1
RAP1GAP2,0
C14orf129,0
CLCN5,2
OR2M3,1
SULF1,0
HOXB2,0
RPP40,0
KCNK17,1
C7,0
RAVER2,0
GLIS3,0
GRIN2A,1
ZNF560,0
ZMAT3,0
CAV2,0
ROM1,0
PCP4L1,1
RASGRP3,1
ZFP36L1,0
ZNF844,0
MAP7D2,0
ZDHHC11,2
LRRC1,1
DAPK2,0
SPSB1,0
DPY19L2P4,0
LONRF3,0
ZNF608,2
NAP1L5,1
SYP,0
TRMT1,1
TCERG1L,0
MIR154,0
KIAA1543,0
ASB13,1
HRK,0
PCDH1,0
GYG2,1
PCDHB12,1
TBX5,1
NBEA,1
TC2N,1
SLC7A14,0
ADAM32,0
C3orf64,0
TESC,1
MGC42105,0
TUBD1,0
MT1F,1
ID2,0
C9orf150,0
MCM4,0
OR1F1,0
DNAJA4,0
AGBL1,1
CLCF1,0
PYGB,0
NR4A2,0
PITPNA,0
MYCN,0
GAS7,0
TM7SF3,0
MTMR7,0
CMKLR1,0
SRCIN1,0
CRTAP,0
ADRBK2,0
TGFB1,0
CLMN,0
FANCC,0
FLJ44896,2
STRBP,0
LRP10,0
PPP1R16B,0
CENPA,0
HLA-DRB5,0
KIF26A,0
PPARGC1A,0
HSPA2,1
CYP3A5,0
SNX10,0
FBXL13,0
KCTD16,1
ANKRD7,0
TRIM22,1
ABCA10,0
THY1,1
DCBLD2,0
FRAS1,1
RPE65,0
CDK6,0
PDLIM3,0
C1RL,1
KCNE1L,0
KCNMB4,1
TNN,0
CALCOCO2,0
ATP6V0D2,2
GLCE,1
PRKY,2
NDRG2,0
SYNM,0
C19orf30,1
CAMK4,0
PCSK2,0
TRIM36,0
TEK,1
ANLN,0
FHL1,0
ARHGAP31,0
GPR126,0
OR2M5,0
TRIM14,0
COL4A1,0
PACSIN2,0
RNASET2,0
IL10RA,1
DENND2C,0
EEF1A2,0
PMP2,0
KCTD14,1
SLC25A43,0
CDC6,0
RTKN,0
AHNAK,0
FAM19A1,0
FAM19A2,0
ARL4C,0
CC2D2A,0
SNORD115-48,1
FLJ36000,1
ALOX5AP,2
RGAG1,1
TP73,0
C17orf97,0
SNORD82,0
APOC1,1
PLIN3,0
RP1,0
TOP2A,0
ATP8A1,0
ARHGAP11B,0
CACNB1,0
ASPHD2,0
KBTBD12,0
STARD4,0
MAP3K13,0
FLJ38773,0
TLN2,0
UBXN8,0
TRIM21,1
GLCCI1,0
WSCD1,1
LOC121952,1
SCN1B,0
VANGL1,1
MFNG,0
PABPC5,0
C7orf41,0
AKNA,0
GRIP1,1
ANK2,0
PLS1,0
ADD3,0
GRM1,0
FAM183B,1
ANTXR2,1
ATP11C,0
KIF15,0
LRRC63,0
MRPS15,0
CRHBP,1
DMRTA1,0
REM2,1
SNORA48,0
SNORD30,2
LRRIQ4,0
SLC47A1,0
TNFRSF11A,0
ROBO1,0
FAM95B1,2
HR,1
GULP1,0
FLRT2,0
MFSD11,0
SEZ6L,0
TSPAN11,0
SLC43A2,0
CADPS2,0
SUN2,1
THSD7B,0
MRAS,0
LOC644249,0
NFIL3,0
SEPT3,0
C21orf7,1
HOXA11,2
PCDHB8,0
PLK1,0
HORMAD1,2
LPCAT2,0
ANKRD50,1
ANTXR1,0
GDPD1,0
THOC4,1
NCKAP1L,0
RASGRF1,0
CDH9,0
SFRP5,0
KIF13A,0
LLGL2,0
ESM1,0
SLC1A5,0
DCLK1,0
RMRP,1
SIRPA,0
CACNA2D1,0
C21orf94,0
SNORD49A,0
HS3ST3B1,0
GNAL,0
KLHL13,0
NIPAL2,2
OR14J1,0
ID3,0
KLF8,0
UGCG,0
CLEC2D,0
PTPRD,0
C1orf168,0
C6orf62,0
OTX2,0
AIPL1,0
C11orf63,0
PLCD3,0
PCK2,0
FKBP14,0
CYorf15A,1
LEF1,0
C12orf48,0
LDOC1,1
SLC38A1,0
FZD3,0
SMOC2,0
HBB,2
TMEM71,0
DHX33,0
ZNF277,2
PDK4,0
ABCD1,0
SLC29A4,0
ARRDC2,0
C4orf39,0
KCNH4,1
WIPF1,0
ADAM11,0
MT2A,0
SH2D3C,0
CEBPD,0
ITGA11,0
CACNA1H,0
FAM114A1,0
PPP3CC,2
NMNAT2,0
ALDH1L1,0
SCARNA23,0
TNFRSF10B,1
KIAA0319,0
THEM4,0
SC4MOL,1
DIS3L,2
STOX1,1
GABRR3,0
PARK2,0
ZDHHC14,0
WSCD2,0
F5,1
SERTAD2,0
PNPLA3,0
FAM190A,0
GNAO1,0
IL13RA1,0
B4GALNT3,2
BVES,2
GRIN2C,1
KCNK12,0
OR2L5,0
ALCAM,0
CUX2,2
OSMR,0
RAB38,1
C11orf87,0
LOC644714,0
ANKRD30BL,2
FLJ20712,0
HOXC10,1
MAP7,0
HSPB6,1
PLCL2,1
VIPR2,0
PRICKLE2,1
GRAP,1
MANSC1,1
CHRNA1,0
PPM1H,0
PCDHB13,1
COL3A1,0
ZNF804B,0
LRRC48,1
ELOVL7,0
TSPAN15,0
SCML2,0
INF2,0
GPR83,0
ESYT3,0
IGSF3,0
PEBP4,1
RTN4RL1,0
KIAA1324L,1
LARGE,0
VRK2,0
ABCB4,0
ATXN7,0
SNORD104,0
LOC440173,0
GLRA1,0
SCARNA4,0
ZNF726,0
PNMT,0
TTN,0
TUSC3,1
TRIP6,1
ELMOD1,0
ELOVL2,0
FGF12,1
CDO1,1
ASPN,0
TTK,0
NET1,0
LEMD1,0
MGC39584,0
PGAM2,0
BEX5,1
SERPINB9,1
SYT6,1
CSRP1,0
RUNDC3B,0
CACNA1G,0
FBXO28,0
HIST1H3F,2
PRRG3,0
PPIL6,1
DYNLT3,0
USP13,0
BTN3A2,0
SDSL,2
DGCR5,1
CD47,0
CORO1A,1
NMI,0
FRZB,1
KCNK3,0
AQP4,0
ZADH2,0
SNORD12C,1
C22orf24,0
C1orf61,0
PRCP,0
SRPX,0
PDCD4,0
PECR,0
SGK223,0
KLRD1,0
GRAMD1B,0
SV2B,0
ITSN1,0
LRIT3,0
BRIP1,1
GNA14,1
TNFSF10,0
MOSC2,0
MYH10,0
RBFOX1,1
NPFFR2,0
CRIM1,0
HIST1H3E,0
PTPLA,1
AQP3,0
SLFN11,0
PRKAR2B,0
C8orf34,0
BAIAP2,1
C1orf114,1
PXK,0
APOBEC3C,0
CDH10,0
CFI,2
GALNT7,0
GUCY1B2,1
LAIR1,1
SIX6,0
TGFB1I1,0
CNTLN,0
PCOLCE2,0
FOXN4,0
CDK5R1,0
FREM2,1
STK10,0
C8orf79,2
BACH2,0
GPR176,1
GJD2,0
KIF11,0
NKD1,0
CHI3L1,0
NAALADL2,0
C6orf145,0
SUCLG2,0
ARL6,0
PNPLA2,0
FEZ2,1
EAF2,0
FAM129B,0
USH2A,0
PCP4,0
COL1A2,0
YAP1,0
NCRNA00258,0
FAM43A,1
CD99,1
UNC13C,0
OR2D2,0
NPL,0
PDE8A,0
NOVA1,0
PSMD5,0
FLJ44874,1
SNED1,0
WDR52,0
ANO1,0
DBC1,0
TMEM51,0
SNORA1,1
CHSY1,0
KCNH8,0
DFNA5,2
KCNV2,0
DUSP22,0
CD93,0
PIRT,0
AGT,0
ARAP2,0
NKAIN3,1
ARL15,0
HOMER1,0
WNT7A,0
HOXD3,0
LRP1,0
ADAM19,0
BCL11B,1
ACTL6B,0
NBR2,0
PRSS12,0
ARHGAP44,0
MIRLET7C,0
C6orf168,0
HLA-F,0
TENC1,0
CTNNA3,1
EIF4E3,0
PITPNC1,0
IFITM1,0
IFI30,1
ZC3HAV1,0
TUBG2,1
DYRK3,0
MAOB,1
HES1,1
ANXA3,1
LSM3,1
RND2,0
KRT222,0
RFFL,0
FZD7,0
ARHGAP32,2
EPHA3,0
LOC441233,1
ABCC4,0
KLHL4,0
LHX1,0
RNU105B,0
SRGAP1,0
TMEM132B,0
LRP8,0
TOB2,1
RORB,0
PRKCG,0
SLC44A2,1
LOC643763,1
GADD45G,0
GCM1,0
MRVI1,0
MDGA1,0
ITPRIP,0
STAC2,0
DACH2,0
SLC5A12,0
ZNRD1,0
PKP2,0
ISLR,0
DCX,0
LOC100049716,0
SHF,0
BTN3A1,0
NME5,0
RASD1,0
TTC23L,0
OR2AG2,0
RGS4,0
EGF,0
EBF2,1
C1orf194,1
SNAP25,0
NHEDC1,1
RASGEF1B,0
APOOL,2
C1orf175,0
FHL5,1
RGNEF,0
CRX,0
L3MBTL1,0
MC5R,0
SLCO2B1,0
LOC100130581,0
ROR1,1
EIF1AY,1
RAP2B,0
RPGRIP1L,0
SLFN5,1
HLA-DPB1,0
LDLRAP1,0
MEIS3,0
SNORA70C,0
NELF,1
NRXN1,1
PPP3CA,0
ANGPTL1,0
BMP7,1
TANC1,1
CCDC46,0
DDR1,1
MIR30E,1
SLC4A7,0
IQCA1,0
OPCML,0
ELMO1,1
SHD,0
EME1,0
EPB41,0
ZNF214,0
HLA-DRA,0
LOC221442,0
NCRNA00268,0
GLRA2,0
CACNA1F,0
AFAP1,0
TLX3,0
RRAGD,0
CDKN1A,1
EFNB1,0
TTC8,0
CALB1,0
C12orf5,0
KL,0
NPAS2,0
NECAB2,2
PON2,0
ATAD5,0
TRIM59,0
GRM5,1
AHNAK2,0
HTR1A,0
OCIAD2,0
ARNTL,1
TAS2R9,2
BCL2,0
TBR1,0
CCDC85A,0
DCC,1
TAC1,0
CAMK2A,1
TPH1,0
CRAT,0
LTBP2,0
SHC4,1
CRABP1,2
FABP6,1
SGSH,0
DCAF12L2,0
LHX8,1
DOCK11,0
HIST3H2BB,0
RNF144B,0
AJAP1,1
DKFZp686O24166,2
LOC401433,0
NFASC,0
SLC18A2,0
MEOX2,1
FIBIN,1
HES6,0
SLC38A5,0
SFRP4,0
ITPKB,0
MEIS2,1
HIST4H4,0
ARL6IP5,1
FLJ40292,1
TMEM132E,0
BTBD3,1
WNT5A,1
APOD,0
SPSB4,1
C1orf99,1
IGHE,0
LOC284861,2
OR2T8,0
ADRA2A,1
MAP1A,0
ORAI2,1
VTRNA1-2,0
PLAG1,0
NPY1R,2
SNORD116-23,1
KCNMA1,1
TTC12,0
PRTFDC1,0
CCNB1,0
SLC44A5,0
ADCY8,0
KIAA0895,1
RABGAP1L,0
SCG2,0
CHRM4,0
EDN1,0
TMEM232,0
IGSF9,1
ATXN1,0
DLX5,0
EEF1D,0
CCDC102B,1
IKZF1,1
TNFRSF19,0
CBLN3,0
CLIP3,0
MIR93,1
ANKRD31,1
NEK2,0
HIST1H2AL,0
RHBDD2,0
PPIC,0
IL1R1,0
GPR12,0
UPP1,0
ANKRD5,1
MIR21,1
IGSF1,1
SNORD115-10,1
SLITRK6,0
FSCN2,1
DEPDC7,0
PDE6H,0
EDNRA,1
DNAJC5G,1
ITGB8,0
SLITRK1,0
MYOZ3,0
ZNF311,0
EGR2,1
FAM82A1,1
NXN,0
GRIN2D,0
SERPIND1,1
LDB2,1
GUCY1A2,1
SCRT1,0
DNAJC28,1
PAQR9,0
HK2,0
ARHGAP9,0
MEGF11,0
OR2L13,1
GPM6B,0
ELF1,0
PTTG1,0
C1GALT1,0
PVRL1,1
CD34,1
TBL1Y,1
UNC80,0
CLEC2B,1
MOG,0
BRCA2,0
CIT,0
RNF165,1
LOC729420,0
HIST1H2BJ,1
INHBA,1
UBE2S,0
C6orf115,0
FAM123A,1
C4orf31,0
FUT9,1
INADL,0
SLC43A3,1
FERMT1,0
LILRB4,1
TRPC7,1
ARHGEF26,0
CDH7,1
PPP1R14C,0
CDC25B,0
KHDRBS3,1
GABRG3,0
DGKB,1
TCF3,0
C7orf58,0
FAM111A,1
LGALS1,0
KIF16B,1
CDHR3,1
C9orf171,0
TREM2,1
ARRDC4,1
AGRN,0
HIST1H4A,0
RIBC2,1
NR2E3,0
PVRL3,1
GRIK3,0
C21orf63,1
IGF1R,1
KIRREL2,0
ST8SIA4,0
C10orf10,0
RASA4,1
PTPRR,1
CP,0
MTMR11,0
ZC3H12C,0
DAO,0
FAM160A1,0
KCND2,0
SNTG2,0
ZNF521,0
CD58,0
ESRRB,0
MAGEA12,0
CDK5R2,0
TSPYL5,2
COL6A1,0
C19orf77,0
MICAL1,0
PLXNA4,0
SNCAIP,0
SNORD78,1
CASC1,0
OR3A2,1
BBOX1,0
NHSL1,1
CENPH,1
PHACTR3,0
FRMPD3,0
LITAF,0
JARID2,0
CALB2,1
CYTL1,0
KCNH1,0
MLF1,0
HS3ST1,0
NCAN,0
SMTN,0
CYGB,0
GPR19,0
ST6GAL1,1
BACE2,0
RASSF9,0
OXGR1,0
GABRB1,0
CLIP1,0
SLC9A11,1
CHRNA6,0
CPPED1,2
ATP6AP2,1
HPCA,1
CCDC141,1
ALKBH2,1
RASA3,0
DKFZP434F142,1
ADAMTS2,0
SORBS2,0
C17orf108,0
MEIS1,0
DYRK4,1
SNORD116-26,1
LOC100132686,0
FAM84A,1
ROR2,1
CNTN1,0
PMEPA1,0
LOC100131510,0
C2orf34,0
ZNF679,1
NCS1,0
PRNP,0
FRMPD2,0
ADCK3,1
MIR301A,1
GLB1L3,0
MDGA2,1
C4orf35,0
PCDHB14,1
SNORD116-12,1
SLC1A4,0
C12orf55,0
PSMB9,1
KIT,1
TNFRSF10D,1
ALS2,0
MANEA,0
LAMB4,0
KLRC4,1
SNORD115-34,2
DDX58,0
KAT2B,0
PPAPDC1A,1
PRKG2,0
LRP2BP,0
PDE4B,1
CA10,1
SNORA46,0
ESPL1,0
SNORD94,1
SLC12A7,0
KHDRBS2,0
GSDMB,1
C11orf10,0
MYL1,1
SLC6A11,1
C17orf28,0
ZDHHC13,0
ITPR2,0
AKR1C2,0
MINA,0
NEDD9,0
NRP1,1
FAM129A,0
FBXO27,0
RND3,1
TAGLN3,0
CAMK2B,0
BOK,0
CD200,0
SLC24A1,0
IFIH1,0
ISOC1,0
PDPR,0
F2RL2,0
GFAP,0
MYO10,0
FAM138D,0
AUTS2,0
AKAP9,0
MOCOS,1
ZNF442,0
ZNF702P,0
SH3D19,0
KLHL29,0
SYT11,0
HIVEP3,0
CDCA5,0
DPYSL3,0
ZNF167,0
NRN1,0
CCDC62,0
MUDENG,0
C12orf39,0
GRIA2,0
IBSP,1
RGS1,1
FAM110B,0
KIFC1,0
STK17A,0
PDXK,0
AOAH,0
CABP5,0
KIAA1683,0
CCND1,0
SNORD113-3,0
FBXW7,0
PLXNA1,0
SCARNA9L,0
OR4Q3,0
LPCAT1,0
OPN1SW,0
LRP1B,0
NUDCD1,0
ONECUT2,0
SERPINH1,0
TMEM175,0
KDM5D,1
LOC284581,0
FZD2,1
SNX32,0
TIAM2,0
ZMIZ1,0
CBLB,1
NAALAD2,1
TFAP2D,2
SKA1,0
RHOB,0
EPHB3,1
DNAJB9,0
ABCA9,0
GABRR2,1
LCP2,0
GLI1,0
PCDHB2,2
PLXNB3,1
C17orf96,1
PRO2964,0
GPLD1,0
KIAA1024,0
PDS5B,0
GCNT2,0
RARA,2
NLRP14,0
PDK2,0
HNF4G,1
GPR88,0
PARP12,0
GPR109A,0
TKT,2
STX3,0
AURKB,0
FAM87A,1
SFRP1,0
PDLIM5,1
DISP2,0
NEGR1,0
PLSCR3,0
PDGFC,1
AQP9,0
OR9A4,2
ZIC2,1
HSD17B3,2
PLXNB2,2
ABCB9,0
SCGBL,0
CHD5,0
MAK,0
MAGI2,0
ACTR3B,1
C12orf63,0
ZWINT,0
PAPSS2,0
CNTN6,0
SOCS2,0
GAB2,0
SDK1,0
OTOP3,0
MARCH4,0
CLIC2,1
NTNG2,1
DNAJB1,1
EPHB4,0
FAM184B,1
NCRNA00095,1
NHLRC1,0
C4orf37,0
PDZRN3,0
BARHL1,0
NRG1,0
PKIA,0
AP3M2,0
ARSK,1
IL17RC,0
LRRC16A,0
BHMT2,1
SCARA3,0
LOC400931,1
VCL,0
SNORD14C,1
MAL,1
SLC22A17,0
MXRA5,1
ART3,0
NR3C1,1
C14orf37,0
IL2RG,0
GBP2,0
PTGER2,0
PDGFRA,0
STEAP3,0
SLC44A3,0
REEP4,0
GABRA5,0
IPO4,1
PHLDB2,0
FAM19A4,1
PLEKHH1,0
CCDC122,1
PRELID2,0
ELN,0
MIRLET7A2,0
RNFT1,0
CRMP1,0
HSF5,0
SSX2IP,0
CD84,0
TANC2,0
RGS7,0
ATP1A3,0
ADAM12,0
MCF2L,2
DCDC1,1
C14orf39,0
CCDC64,0
DDIT4,0
INMT,1
RNF157,0
COCH,0
ST3GAL5,1
PCDHB6,1
MAN1A1,0
HEBP1,1
PMAIP1,0
DKK2,0
SYCP2,2
ST8SIA1,0
POSTN,0
AMPD2,1
BCAS1,0
SLC6A5,0
C12orf28,2
CHGA,0
PRDM1,1
HTR2C,0
GABBR1,0
C13orf15,0
CPNE8,2
SNORA49,0
RCN1,0
EFHC2,0
FAM167A,1
ZNF491,1
RSAD2,1
NCRNA00287,1
CDKL4,0
POU5F1B,0
B2M,0
SNORA35,0
SNORD54,0
METT5D1,0
SVEP1,0
FAM111B,0
LUZP2,0
ZIC5,1
BMF,0
GALNT13,0
FAT4,0
C7orf63,0
SACS,1
SNORA68,0
NCRNA00260,0
SYN1,0
COX8C,0
OR2L8,0
REPS2,1
C11orf41,0
PPP2R2C,0
HDAC9,0
SMC2,0
TMEM200A,0
SLC16A12,0
FGF9,0
MAN2A1,0
SHMT2,1
MDFI,0
DNAH6,0
B4GALT6,0
ZNF238,0
SNCB,0
LOX,0
FAM131B,0
TMEM206,1
CST1,2
MX2,0
ASB15,0
FXYD1,0
ESYT1,0
ND6,1
PECAM1,0
GPR61,0
NDC80,0
CALD1,0
MBNL2,0
AP1S3,0
GNL3,0
THNSL2,0
RGR,0
METTL7B,1
VAMP4,0
APC2,0
CCDC113,0
NPTXR,0
SNORD116-29,1
BRI3BP,0
RALYL,0
NRCAM,0
GRIN1,1
COL12A1,0
HSDL2,0
DSCC1,1
KCNAB1,0
METAP1D,0
BTBD11,0
PITPNM1,1
ZNF563,0
SOCS7,0
FAM55C,0
FAM27L,1
AGBL4,0
NEUROG1,0
SNORD116-15,1
FOLR2,0
ATP10B,0
ACRBP,0
PAX5,0
FRY,0
PTPLB,0
BMPER,0
GAMT,0
APBB1IP,0
BCAT2,1
SCARNA6,0
RERG,0
GIMAP4,1
APC,0
CNTN4,1
KCNT1,1
SYT7,0
CCDC30,0
SIK3,0
WWC1,0
SLC9A7,1
AK8,1
IL1B,0
C11orf82,0
FAM60A,1
MME,1
STAT4,1
ENPEP,1
OSBPL3,1
FAT1,0
SNORD58A,0
SV2A,0
ZNF676,1
TTBK1,0
B4GALT5,0
OCR1,0
SCN3B,0
FRG1B,1
LOC654342,0
LOC283588,0
PHTF1,1
SNORA56,1
PIM1,0
KCNK9,0
MAB21L2,0
SLC31A1,1
ANGPTL2,0
CYP2U1,0
MPDU1,1
MAMLD1,0
DLG3,0
TMEM120B,0
NBEAL2,1
C17orf87,0
CPEB4,1
ZNF418,0
PDGFRB,0
CRIP1,0
NCF2,0
MLF1IP,0
HMGCS1,0
LHFPL2,0
PTPRN,0
CNKSR3,0
H2AFY2,1
YPEL2,0
DLG2,0
FAM122C,0
ARHGEF10,0
MND1,0
LOC100127950,0
HPCAL4,0
GSTM1,2
NRIP3,0
SYT13,0
ELOVL6,0
ACAT1,1
ZDHHC22,0
DOK5,1
SKA2,0
FBXO43,1
MAGEE1,0
EPB41L3,0
COL19A1,0
DDO,1
DTL,0
PDIA5,0
SLC29A3,0
PERP,0
MGST1,0
SAT2,0
TBX20,0
CDKN1B,1
GUCA1A,0
C12orf53,0
CAMKV,1
FLJ37035,0
PCOLCE,0
SPRYD5,1
CA4,0
CD14,1
SGMS1,0
ULBP3,2
LOC285696,0
INPPL1,0
LGR4,0
ENTPD1,1
C2orf71,0
PBX3,0
MSN,0
ICA1,0
SNORD115-24,2
KIAA0284,0
NRXN2,0
MFAP3L,0
TSHZ3,0
LRRC2,1
TEAD2,0
MAF,0
ANP32A,0
TLE1,2
CTSK,1
LOC100287934,0
NFATC1,0
LOC100127980,0
LAMB1,0
PNMA3,1
TEP1,1
SLC8A1,0
ZAK,0
P2RY14,0
DHCR7,1
SNORA41,2
SNORA71D,0
CRHR2,2
C20orf7,1
GRB10,0
VN1R1,1
SYCP1,0
KIAA0040,1
EBPL,0
CCL3,1
COL6A2,0
HECW2,0
RRM2B,0
NEK7,0
DNM3,0
TSC22D3,1
GALNTL1,1
ACVR2A,1
UBE2E2,0
ODZ1,1
SLIT1,2
GNG12,1
TCP10L,0
SLCO1A2,0
CACNG5,0
SCARB1,1
FRMD3,0
EIF4B,1
TM4SF18,0
RASSF4,0
AMIGO1,0
MSRB2,1
TMEM2,0
STAC,1
SLC6A16,0
L1CAM,0
GRIK1,0
MTSS1,0
DSEL,0
LRRK2,1
GRM2,0
TIMP1,0
LY6E,0
SNORA5C,1
DSP,0
KIF21A,0
SYN2,0
SNORD114-3,0
DPY19L1,0
MCM2,0
SNORD15A,0
MTHFD1L,1
IL1RAP,2
NLGN1,0
CDC25A,0
S100A11,0
ANO5,1
KCNJ6,0
SNORD1A,0
RNLS,1
FBLN7,1
LCN8,0
GINS1,0
GNGT1,0
NOB1,1
BCL2L1,0
ERC1,0
ARHGEF12,0
SLC39A11,1
TNIK,0
PTPRT,0
ATP8B1,0
RAB33A,1
EPHX2,0
PTGFRN,1
TMEM176A,0
PLOD2,1
AKR1C3,0
CRLF1,0
CNKSR2,0
FAS,0
MAPK10,0
SPRY4,0
GLDC,0
TSPAN33,1
ATF7IP2,1
OPTC,0
FAM19A3,1
RNF144A,0
AMPD3,1
UNC5B,0
EPS15,0
IGSF6,0
SLC4A10,0
RHPN2,1
PDLIM1,1
GRK1,0
RNU4-2,0
SCN5A,0
SNORA19,1
LMO3,0
C17orf47,1
IFIT1,0
MRPL15,0
DAB2,0
ITGB2,0
KRT19,2
SHKBP1,0
C1QTNF4,0
SPG20,0
C7orf52,0
MIR186,2
LRP4,0
CITED2,0
C7orf33,0
PTPRU,0
CCDC60,1
PALM,1
HOXA4,0
ANKFN1,0
LOC100133299,0
IDH1,1
COBLL1,0
TNFAIP3,0
NOX4,0
FAM127A,0
C3orf51,0
HIST1H4F,2
IL34,1
HS3ST5,0
SUSD4,0
RCN3,0
DKK3,0
PYGL,1
SNORD114-2,0
SLC22A15,0
CCL28,1
STK3,0
TMEM98,0
ESRRG,0
PCDH10,0
NCKAP5,0
EPB41L1,0
MCAM,1
TRIM5,0
GPR173,0
NDRG4,1
STOM,0
C3orf57,0
GEM,0
B4GALNT1,0
CACNA2D4,0
MMP15,1
NCRNA00247,0
IFI44,1
ZNF232,0
GNAQ,1
MMP12,0
TNR,0
LRIT1,0
SNX33,1
HEY1,0
LDLR,0
LMO4,1
HERC6,1
NTRK1,1
F2R,1
HTRA1,0
LRRTM3,0
TMTC2,0
FMNL2,0
DNTT,2
SLC30A3,0
SAMD4A,1
CNDP1,1
CCNA2,0
FGFR3,1
FLJ39632,1
SAMD7,0
HINT3,0
PAWR,0
ZNF680,0
COX6B2,1
NLRP11,0
RRAS,0
C8orf46,1
TDRD9,0
ADAMTSL3,0
KIF23,0
CFLAR,2
UBE2T,0
ACCN1,0
ADAMTS18,1
FRMD4B,1
SYNE1,1
LOC100131826,0
TERC,0
SLCO5A1,0
C2orf48,0
PRKCH,0
SNORD56B,0
NCRNA00029,1
SYT5,1
CABYR,0
AGBL3,0
LRFN5,1
EEPD1,0
IGHV3-48,0
SPATA18,0
MAMDC2,0
NKAIN1,0
PRICKLE1,0
SH3BGRL,0
STARD13,1
CMAH,1
CATSPER2,0
LGI1,0
ANXA1,0
HIST1H2AB,0
FABP7,0
OSTC,0
ANKS1B,0
ZCCHC18,0
LPAR2,0
SOX4,0
SH3BP4,0
DACH1,0
MLLT3,0
SLC6A4,0
C14orf4,0
LMNB2,0
CEACAM21,0
C1QC,0
CECR1,1
TNC,0
PILRA,0
PDZD2,1
GPR139,2
EHD1,0
CASD1,0
SLC25A18,0
KIF26B,0
LRRTM4,0
PBLD,0
RSPO3,0
IFT122,1
SH3KBP1,1
BTN2A2,0
LOC100131581,1
DDR2,0
SNORD38B,0
CCDC28A,0
ROBO3,0
FGD6,0
GARNL3,1
C5orf39,0
OAT,0
CMTM5,0
IER2,1
SHISA9,0
FRMPD1,0
OR14A16,0
FLJ30064,1
PTCH1,0
RGS17,0
HLA-B,0
SLC2A9,1
LPL,0
PDZRN4,0
PMP22,0
NCRNA00282,1
SBK2,1
ALPK1,1
CDCA8,0
CEP55,0
KALRN,0
PLCB4,0
ARL9,1
CLK4,1
PLXDC1,0
MGAT4C,1
BCL6,0
NUSAP1,0
RXRG,0
GNG7,0
SPAG17,1
TMEM164,2
DPP7,1
IER3,0
GRM4,0
FMO4,0
EFCAB4A,0
ST6GALNAC5,0
KIAA1737,0
CSGALNACT1,0
L3MBTL4,0
SNORD116-6,2
FLJ44838,0
SPC24,0
USP46,0
